user_id,signup_day,subscription_tier,device,acquisition_channel,signup_cohort_month
600,265,Premium,Web,Paid-Social,8
601,311,Ad-Supported,Mobile,Paid-Social,10
602,269,Ad-Supported,Mobile,Paid-Social,8
603,372,Ad-Supported,CTV,Organic,12
604,384,Ad-Supported,Mobile,Telco-Bundle,12
605,282,Premium,CTV,Organic,9
606,148,Premium,CTV,Referral,4
607,240,Ad-Supported,Mobile,Telco-Bundle,8
608,170,Ad-Supported,Mobile,Organic,5
609,252,Ad-Supported,Mobile,Telco-Bundle,8
610,325,Ad-Supported,Tablet,Paid-Social,10
611,148,Ad-Supported,Mobile,Referral,4
612,202,Premium,CTV,Referral,6
613,19,Ad-Supported,Mobile,Telco-Bundle,0
614,294,Premium,CTV,Paid-Social,9
615,196,Ad-Supported,Mobile,Referral,6
616,184,Ad-Supported,Mobile,Telco-Bundle,6
617,213,Ad-Supported,CTV,Telco-Bundle,7
618,86,Ad-Supported,CTV,Organic,2
619,239,Ad-Supported,Mobile,Referral,7
620,298,Ad-Supported,Mobile,Telco-Bundle,9
621,140,Premium,Tablet,Organic,4
622,53,Ad-Supported,Mobile,Referral,1
623,155,Premium,Mobile,Telco-Bundle,5
624,80,Premium,Mobile,Referral,2
625,150,Ad-Supported,Mobile,Organic,5
626,251,Ad-Supported,CTV,Paid-Social,8
627,46,Ad-Supported,CTV,Telco-Bundle,1
628,299,Ad-Supported,CTV,Organic,9
629,90,Premium,CTV,Telco-Bundle,3
630,357,Premium,Mobile,Telco-Bundle,11
631,293,Ad-Supported,Web,Organic,9
632,109,Ad-Supported,Mobile,Telco-Bundle,3
633,225,Premium,Mobile,Organic,7
634,45,Premium,CTV,Telco-Bundle,1
635,40,Ad-Supported,Mobile,Telco-Bundle,1
636,382,Premium,Mobile,Paid-Social,12
637,321,Ad-Supported,Mobile,Paid-Social,10
638,62,Ad-Supported,CTV,Paid-Social,2
639,113,Ad-Supported,Mobile,Organic,3
640,79,Ad-Supported,CTV,Telco-Bundle,2
641,158,Premium,Web,Organic,5
642,117,Ad-Supported,CTV,Paid-Social,3
643,131,Ad-Supported,Mobile,Organic,4
644,212,Ad-Supported,Web,Telco-Bundle,7
645,76,Ad-Supported,Mobile,Telco-Bundle,2
646,353,Ad-Supported,Web,Organic,11
647,291,Ad-Supported,CTV,Organic,9
648,304,Premium,Mobile,Organic,10
649,68,Ad-Supported,Web,Organic,2
650,283,Premium,CTV,Paid-Social,9
651,334,Ad-Supported,Mobile,Telco-Bundle,11
652,70,Premium,Mobile,Paid-Social,2
653,300,Premium,CTV,Organic,10
654,143,Ad-Supported,CTV,Telco-Bundle,4
655,315,Ad-Supported,Web,Telco-Bundle,10
656,191,Premium,Mobile,Paid-Social,6
657,321,Ad-Supported,CTV,Organic,10
658,59,Premium,CTV,Telco-Bundle,1
659,156,Ad-Supported,CTV,Organic,5
660,110,Ad-Supported,Mobile,Telco-Bundle,3
661,100,Ad-Supported,Mobile,Telco-Bundle,3
662,124,Premium,Web,Telco-Bundle,4
663,153,Ad-Supported,Mobile,Organic,5
664,51,Premium,Mobile,Organic,1
665,283,Premium,CTV,Telco-Bundle,9
666,220,Ad-Supported,Mobile,Paid-Social,7
667,331,Ad-Supported,Mobile,Paid-Social,11
668,282,Ad-Supported,Mobile,Paid-Social,9
669,60,Ad-Supported,CTV,Organic,2
670,28,Premium,Tablet,Telco-Bundle,0
671,169,Ad-Supported,Mobile,Referral,5
672,192,Ad-Supported,Mobile,Telco-Bundle,6
673,96,Premium,Web,Paid-Social,3
674,313,Ad-Supported,Mobile,Referral,10
675,233,Ad-Supported,Tablet,Telco-Bundle,7
676,299,Ad-Supported,CTV,Organic,9
677,44,Ad-Supported,Mobile,Telco-Bundle,1
678,326,Premium,Mobile,Organic,10
679,83,Ad-Supported,Mobile,Organic,2
680,179,Ad-Supported,Web,Telco-Bundle,5
681,176,Ad-Supported,Mobile,Organic,5
682,328,Ad-Supported,Web,Organic,10
683,111,Ad-Supported,Web,Telco-Bundle,3
684,97,Ad-Supported,Web,Organic,3
685,136,Premium,Web,Paid-Social,4
686,144,Premium,Mobile,Organic,4
687,73,Ad-Supported,CTV,Telco-Bundle,2
688,71,Premium,Web,Telco-Bundle,2
689,93,Ad-Supported,Mobile,Organic,3
690,187,Premium,Mobile,Telco-Bundle,6
691,137,Ad-Supported,Mobile,Organic,4
692,157,Ad-Supported,Mobile,Organic,5
693,287,Ad-Supported,Web,Paid-Social,9
694,97,Ad-Supported,Mobile,Organic,3
695,364,Premium,CTV,Organic,12
696,300,Ad-Supported,Tablet,Telco-Bundle,10
697,70,Ad-Supported,Mobile,Telco-Bundle,2
698,126,Ad-Supported,Web,Referral,4
699,74,Premium,Mobile,Referral,2
700,109,Premium,Mobile,Paid-Social,3
701,146,Ad-Supported,Mobile,Organic,4
702,53,Ad-Supported,Mobile,Organic,1
703,6,Ad-Supported,Mobile,Paid-Social,0
704,176,Premium,Mobile,Telco-Bundle,5
705,280,Premium,Mobile,Organic,9
706,121,Ad-Supported,Mobile,Organic,4
707,344,Premium,CTV,Paid-Social,11
708,148,Ad-Supported,Mobile,Telco-Bundle,4
709,360,Premium,Web,Paid-Social,12
710,95,Ad-Supported,Web,Telco-Bundle,3
711,216,Ad-Supported,CTV,Paid-Social,7
712,305,Ad-Supported,CTV,Paid-Social,10
713,24,Ad-Supported,CTV,Paid-Social,0
714,372,Premium,CTV,Telco-Bundle,12
715,146,Ad-Supported,Tablet,Telco-Bundle,4
716,199,Premium,Tablet,Paid-Social,6
717,251,Premium,Mobile,Organic,8
718,257,Premium,CTV,Organic,8
719,10,Premium,Web,Organic,0
720,347,Ad-Supported,Mobile,Organic,11
721,249,Ad-Supported,CTV,Organic,8
722,399,Ad-Supported,CTV,Telco-Bundle,13
723,189,Ad-Supported,CTV,Telco-Bundle,6
724,245,Premium,Mobile,Telco-Bundle,8
725,176,Ad-Supported,Mobile,Telco-Bundle,5
726,356,Ad-Supported,Mobile,Referral,11
727,333,Ad-Supported,CTV,Referral,11
728,363,Ad-Supported,Web,Organic,12
729,202,Premium,Web,Organic,6
730,316,Ad-Supported,Mobile,Organic,10
731,144,Premium,Mobile,Telco-Bundle,4
732,184,Premium,Web,Organic,6
733,304,Premium,CTV,Organic,10
734,33,Ad-Supported,CTV,Paid-Social,1
735,284,Premium,Mobile,Telco-Bundle,9
736,7,Ad-Supported,Mobile,Paid-Social,0
737,232,Ad-Supported,Web,Telco-Bundle,7
738,191,Premium,CTV,Paid-Social,6
739,188,Premium,Mobile,Telco-Bundle,6
740,198,Ad-Supported,Web,Organic,6
741,197,Premium,CTV,Telco-Bundle,6
742,163,Ad-Supported,Web,Paid-Social,5
743,181,Ad-Supported,Mobile,Organic,6
744,227,Premium,Mobile,Referral,7
745,305,Ad-Supported,Tablet,Referral,10
746,221,Premium,Tablet,Telco-Bundle,7
747,257,Ad-Supported,Tablet,Referral,8
748,334,Premium,Web,Paid-Social,11
749,395,Premium,Mobile,Organic,13
750,44,Premium,Mobile,Organic,1
751,285,Ad-Supported,Mobile,Telco-Bundle,9
752,90,Premium,Tablet,Telco-Bundle,3
753,79,Ad-Supported,Mobile,Referral,2
754,317,Premium,Web,Telco-Bundle,10
755,28,Ad-Supported,Web,Telco-Bundle,0
756,339,Ad-Supported,Tablet,Organic,11
757,308,Premium,Tablet,Organic,10
758,397,Ad-Supported,CTV,Paid-Social,13
759,267,Ad-Supported,Mobile,Telco-Bundle,8
760,349,Premium,Tablet,Organic,11
761,48,Ad-Supported,Mobile,Referral,1
762,356,Ad-Supported,Mobile,Telco-Bundle,11
763,64,Ad-Supported,Tablet,Organic,2
764,126,Ad-Supported,CTV,Telco-Bundle,4
765,52,Ad-Supported,CTV,Paid-Social,1
766,161,Ad-Supported,Mobile,Telco-Bundle,5
767,299,Ad-Supported,CTV,Paid-Social,9
768,107,Ad-Supported,Tablet,Paid-Social,3
769,329,Ad-Supported,CTV,Organic,10
770,242,Premium,Mobile,Paid-Social,8
771,251,Premium,CTV,Telco-Bundle,8
772,375,Ad-Supported,Web,Referral,12
773,173,Ad-Supported,Web,Telco-Bundle,5
774,138,Premium,Mobile,Organic,4
775,397,Ad-Supported,CTV,Referral,13
776,223,Ad-Supported,Mobile,Organic,7
777,246,Ad-Supported,Mobile,Organic,8
778,119,Ad-Supported,Mobile,Telco-Bundle,3
779,86,Premium,CTV,Referral,2
780,68,Premium,CTV,Referral,2
781,90,Premium,Mobile,Telco-Bundle,3
782,78,Ad-Supported,Mobile,Organic,2
783,298,Ad-Supported,Mobile,Organic,9
784,24,Ad-Supported,Mobile,Organic,0
785,252,Ad-Supported,CTV,Paid-Social,8
786,379,Ad-Supported,Mobile,Paid-Social,12
787,306,Premium,Mobile,Organic,10
788,161,Ad-Supported,Tablet,Paid-Social,5
789,24,Premium,Mobile,Paid-Social,0
790,333,Ad-Supported,Web,Telco-Bundle,11
791,2,Ad-Supported,CTV,Paid-Social,0
792,272,Premium,CTV,Organic,9
793,268,Premium,CTV,Telco-Bundle,8
794,77,Ad-Supported,Mobile,Telco-Bundle,2
795,296,Ad-Supported,Web,Organic,9
796,71,Ad-Supported,Web,Organic,2
797,91,Ad-Supported,Mobile,Referral,3
798,324,Ad-Supported,Web,Telco-Bundle,10
799,391,Ad-Supported,CTV,Organic,13
800,106,Ad-Supported,Web,Paid-Social,3
801,368,Ad-Supported,Web,Paid-Social,12
802,365,Premium,Mobile,Organic,12
803,307,Premium,Web,Organic,10
804,56,Ad-Supported,Tablet,Referral,1
805,120,Ad-Supported,CTV,Paid-Social,4
806,271,Ad-Supported,Mobile,Organic,9
807,399,Premium,Web,Telco-Bundle,13
808,325,Premium,CTV,Paid-Social,10
809,168,Premium,Mobile,Telco-Bundle,5
810,94,Ad-Supported,Web,Organic,3
811,384,Ad-Supported,CTV,Organic,12
812,111,Ad-Supported,Web,Organic,3
813,137,Ad-Supported,CTV,Referral,4
814,385,Premium,Mobile,Telco-Bundle,12
815,225,Ad-Supported,Tablet,Telco-Bundle,7
816,106,Ad-Supported,CTV,Organic,3
817,3,Ad-Supported,CTV,Telco-Bundle,0
818,172,Ad-Supported,Mobile,Paid-Social,5
819,394,Ad-Supported,Mobile,Telco-Bundle,13
820,173,Ad-Supported,CTV,Paid-Social,5
821,280,Premium,Mobile,Telco-Bundle,9
822,101,Premium,Tablet,Organic,3
823,310,Premium,Tablet,Organic,10
824,310,Premium,Web,Telco-Bundle,10
825,243,Premium,Mobile,Organic,8
826,308,Ad-Supported,CTV,Organic,10
827,231,Ad-Supported,Mobile,Referral,7
828,151,Ad-Supported,Web,Organic,5
829,295,Ad-Supported,Mobile,Paid-Social,9
830,334,Ad-Supported,Tablet,Telco-Bundle,11
831,336,Ad-Supported,Mobile,Telco-Bundle,11
832,86,Premium,Mobile,Organic,2
833,270,Ad-Supported,Tablet,Paid-Social,9
834,2,Ad-Supported,CTV,Paid-Social,0
835,229,Ad-Supported,Web,Paid-Social,7
836,228,Ad-Supported,Web,Telco-Bundle,7
837,146,Premium,CTV,Referral,4
838,397,Ad-Supported,Mobile,Organic,13
839,353,Premium,CTV,Organic,11
840,16,Premium,Web,Telco-Bundle,0
841,84,Ad-Supported,Tablet,Paid-Social,2
842,83,Ad-Supported,Mobile,Telco-Bundle,2
843,359,Ad-Supported,CTV,Organic,11
844,208,Ad-Supported,Mobile,Organic,6
845,291,Ad-Supported,CTV,Telco-Bundle,9
846,324,Premium,Web,Referral,10
847,307,Ad-Supported,Web,Organic,10
848,36,Premium,Mobile,Telco-Bundle,1
849,56,Ad-Supported,Mobile,Paid-Social,1
850,158,Premium,Mobile,Organic,5
851,136,Ad-Supported,Mobile,Paid-Social,4
852,299,Ad-Supported,Mobile,Organic,9
853,63,Ad-Supported,Web,Telco-Bundle,2
854,149,Ad-Supported,Mobile,Organic,4
855,95,Premium,Mobile,Paid-Social,3
856,76,Ad-Supported,CTV,Organic,2
857,69,Ad-Supported,Mobile,Telco-Bundle,2
858,79,Ad-Supported,Mobile,Referral,2
859,226,Ad-Supported,Tablet,Paid-Social,7
860,164,Ad-Supported,Mobile,Paid-Social,5
861,174,Ad-Supported,Mobile,Referral,5
862,192,Ad-Supported,CTV,Organic,6
863,296,Ad-Supported,Mobile,Telco-Bundle,9
864,344,Ad-Supported,Mobile,Paid-Social,11
865,211,Premium,Mobile,Telco-Bundle,7
866,257,Ad-Supported,Mobile,Organic,8
867,295,Premium,Web,Organic,9
868,276,Ad-Supported,Mobile,Organic,9
869,54,Ad-Supported,Mobile,Organic,1
870,393,Ad-Supported,Mobile,Organic,13
871,66,Ad-Supported,Tablet,Referral,2
872,165,Ad-Supported,Mobile,Organic,5
873,261,Ad-Supported,Web,Organic,8
874,161,Ad-Supported,Mobile,Organic,5
875,98,Premium,Tablet,Paid-Social,3
876,369,Ad-Supported,Mobile,Paid-Social,12
877,29,Ad-Supported,Mobile,Organic,0
878,99,Ad-Supported,CTV,Telco-Bundle,3
879,397,Ad-Supported,Mobile,Telco-Bundle,13
880,292,Premium,Web,Organic,9
881,35,Ad-Supported,CTV,Telco-Bundle,1
882,302,Ad-Supported,CTV,Paid-Social,10
883,387,Ad-Supported,Mobile,Paid-Social,12
884,40,Ad-Supported,CTV,Referral,1
885,166,Premium,Mobile,Telco-Bundle,5
886,187,Ad-Supported,Tablet,Paid-Social,6
887,53,Premium,CTV,Paid-Social,1
888,81,Ad-Supported,CTV,Organic,2
889,70,Premium,Web,Paid-Social,2
890,74,Ad-Supported,CTV,Telco-Bundle,2
891,162,Ad-Supported,CTV,Organic,5
892,186,Premium,Mobile,Referral,6
893,95,Ad-Supported,CTV,Telco-Bundle,3
894,116,Ad-Supported,Mobile,Organic,3
895,77,Premium,Mobile,Telco-Bundle,2
896,318,Ad-Supported,Web,Telco-Bundle,10
897,85,Premium,Mobile,Organic,2
898,363,Premium,CTV,Paid-Social,12
899,216,Premium,Mobile,Telco-Bundle,7
900,321,Premium,Mobile,Referral,10
901,254,Ad-Supported,Web,Organic,8
902,107,Ad-Supported,Mobile,Telco-Bundle,3
903,240,Ad-Supported,CTV,Telco-Bundle,8
904,110,Ad-Supported,CTV,Referral,3
905,48,Premium,Web,Organic,1
906,102,Ad-Supported,Mobile,Paid-Social,3
907,110,Ad-Supported,Web,Telco-Bundle,3
908,54,Ad-Supported,Mobile,Organic,1
909,10,Ad-Supported,Mobile,Paid-Social,0
910,377,Premium,Mobile,Paid-Social,12
911,205,Ad-Supported,Mobile,Paid-Social,6
912,161,Ad-Supported,CTV,Telco-Bundle,5
913,372,Premium,Mobile,Organic,12
914,90,Premium,Mobile,Telco-Bundle,3
915,161,Ad-Supported,CTV,Organic,5
916,338,Premium,Mobile,Telco-Bundle,11
917,253,Ad-Supported,Mobile,Paid-Social,8
918,160,Premium,Mobile,Organic,5
919,103,Ad-Supported,Mobile,Referral,3
920,15,Ad-Supported,CTV,Telco-Bundle,0
921,34,Premium,Web,Organic,1
922,65,Ad-Supported,CTV,Organic,2
923,314,Ad-Supported,CTV,Paid-Social,10
924,256,Ad-Supported,Mobile,Referral,8
925,173,Ad-Supported,Tablet,Organic,5
926,313,Ad-Supported,Mobile,Referral,10
927,65,Ad-Supported,Mobile,Organic,2
928,85,Ad-Supported,Mobile,Telco-Bundle,2
929,157,Premium,Mobile,Paid-Social,5
930,367,Premium,Web,Organic,12
931,246,Ad-Supported,Mobile,Referral,8
932,340,Ad-Supported,Mobile,Organic,11
933,100,Ad-Supported,Mobile,Referral,3
934,339,Ad-Supported,Tablet,Organic,11
935,29,Premium,Web,Organic,0
936,91,Ad-Supported,Web,Referral,3
937,209,Ad-Supported,Web,Telco-Bundle,6
938,21,Ad-Supported,Web,Organic,0
939,343,Ad-Supported,Mobile,Paid-Social,11
940,347,Premium,Mobile,Organic,11
941,217,Premium,Mobile,Telco-Bundle,7
942,123,Ad-Supported,Mobile,Organic,4
943,40,Ad-Supported,CTV,Paid-Social,1
944,247,Premium,Mobile,Organic,8
945,215,Ad-Supported,Mobile,Telco-Bundle,7
946,304,Premium,CTV,Referral,10
947,241,Premium,Mobile,Telco-Bundle,8
948,52,Ad-Supported,Mobile,Paid-Social,1
949,49,Premium,Mobile,Organic,1
950,312,Ad-Supported,CTV,Organic,10
951,64,Premium,Mobile,Telco-Bundle,2
952,375,Ad-Supported,Mobile,Organic,12
953,43,Ad-Supported,Mobile,Telco-Bundle,1
954,291,Ad-Supported,Web,Paid-Social,9
955,390,Ad-Supported,Mobile,Referral,13
956,177,Ad-Supported,Mobile,Paid-Social,5
957,23,Ad-Supported,Web,Paid-Social,0
958,350,Ad-Supported,Web,Referral,11
959,75,Ad-Supported,Mobile,Referral,2
960,211,Ad-Supported,Mobile,Paid-Social,7
961,393,Premium,Mobile,Telco-Bundle,13
962,298,Premium,CTV,Telco-Bundle,9
963,19,Ad-Supported,Mobile,Paid-Social,0
964,328,Ad-Supported,Tablet,Organic,10
965,65,Premium,Web,Telco-Bundle,2
966,299,Premium,CTV,Telco-Bundle,9
967,248,Ad-Supported,Mobile,Organic,8
968,115,Premium,Web,Organic,3
969,170,Ad-Supported,CTV,Telco-Bundle,5
970,48,Ad-Supported,Web,Organic,1
971,394,Premium,Mobile,Telco-Bundle,13
972,96,Premium,CTV,Telco-Bundle,3
973,124,Premium,Web,Paid-Social,4
974,201,Ad-Supported,Tablet,Organic,6
975,269,Ad-Supported,CTV,Paid-Social,8
976,202,Ad-Supported,CTV,Paid-Social,6
977,202,Ad-Supported,Mobile,Telco-Bundle,6
978,233,Ad-Supported,CTV,Telco-Bundle,7
979,343,Ad-Supported,Web,Telco-Bundle,11
980,158,Ad-Supported,CTV,Organic,5
981,333,Premium,Mobile,Telco-Bundle,11
982,314,Ad-Supported,Mobile,Organic,10
983,384,Ad-Supported,CTV,Telco-Bundle,12
984,365,Premium,Web,Organic,12
985,319,Ad-Supported,Mobile,Paid-Social,10
986,99,Premium,Mobile,Paid-Social,3
987,309,Ad-Supported,Tablet,Organic,10
988,294,Ad-Supported,CTV,Referral,9
989,116,Premium,Mobile,Organic,3
990,271,Ad-Supported,Mobile,Organic,9
991,101,Ad-Supported,Mobile,Telco-Bundle,3
992,209,Premium,Mobile,Paid-Social,6
993,318,Ad-Supported,CTV,Organic,10
994,76,Premium,CTV,Organic,2
995,135,Premium,CTV,Organic,4
996,318,Premium,CTV,Telco-Bundle,10
997,182,Ad-Supported,Mobile,Paid-Social,6
998,384,Ad-Supported,Mobile,Organic,12
999,4,Premium,Mobile,Paid-Social,0
1000,289,Ad-Supported,Mobile,Referral,9
1001,325,Ad-Supported,CTV,Telco-Bundle,10
1002,367,Ad-Supported,Mobile,Organic,12
1003,63,Ad-Supported,CTV,Telco-Bundle,2
1004,393,Ad-Supported,Mobile,Organic,13
1005,157,Ad-Supported,Mobile,Organic,5
1006,141,Ad-Supported,Mobile,Telco-Bundle,4
1007,142,Ad-Supported,CTV,Telco-Bundle,4
1008,255,Premium,CTV,Organic,8
1009,264,Ad-Supported,Web,Telco-Bundle,8
1010,190,Ad-Supported,Mobile,Telco-Bundle,6
1011,29,Ad-Supported,CTV,Telco-Bundle,0
1012,394,Ad-Supported,Web,Telco-Bundle,13
1013,89,Premium,Mobile,Paid-Social,2
1014,38,Premium,Mobile,Referral,1
1015,239,Ad-Supported,Mobile,Organic,7
1016,165,Ad-Supported,Mobile,Paid-Social,5
1017,246,Ad-Supported,Web,Organic,8
1018,350,Ad-Supported,Mobile,Telco-Bundle,11
1019,39,Ad-Supported,CTV,Organic,1
1020,114,Ad-Supported,Web,Paid-Social,3
1021,207,Ad-Supported,Mobile,Telco-Bundle,6
1022,315,Ad-Supported,CTV,Organic,10
1023,240,Ad-Supported,Mobile,Organic,8
1024,153,Ad-Supported,Mobile,Organic,5
1025,244,Ad-Supported,Mobile,Telco-Bundle,8
1026,392,Ad-Supported,Mobile,Organic,13
1027,192,Ad-Supported,Mobile,Paid-Social,6
1028,353,Ad-Supported,CTV,Paid-Social,11
1029,312,Ad-Supported,CTV,Referral,10
1030,121,Ad-Supported,CTV,Telco-Bundle,4
1031,100,Premium,Mobile,Organic,3
1032,308,Premium,Tablet,Telco-Bundle,10
1033,83,Ad-Supported,Mobile,Telco-Bundle,2
1034,135,Ad-Supported,Web,Telco-Bundle,4
1035,94,Premium,CTV,Paid-Social,3
1036,242,Premium,CTV,Organic,8
1037,118,Ad-Supported,Mobile,Telco-Bundle,3
1038,263,Ad-Supported,Web,Paid-Social,8
1039,374,Ad-Supported,CTV,Organic,12
1040,332,Ad-Supported,Mobile,Organic,11
1041,379,Ad-Supported,Web,Organic,12
1042,10,Ad-Supported,Mobile,Telco-Bundle,0
1043,182,Ad-Supported,CTV,Organic,6
1044,88,Ad-Supported,CTV,Telco-Bundle,2
1045,367,Ad-Supported,Web,Telco-Bundle,12
1046,285,Premium,Mobile,Organic,9
1047,128,Ad-Supported,Mobile,Organic,4
1048,225,Ad-Supported,Mobile,Organic,7
1049,242,Ad-Supported,Mobile,Paid-Social,8
1050,198,Premium,CTV,Telco-Bundle,6
1051,190,Ad-Supported,Mobile,Telco-Bundle,6
1052,23,Ad-Supported,Web,Telco-Bundle,0
1053,181,Ad-Supported,Mobile,Referral,6
1054,139,Premium,Mobile,Organic,4
1055,327,Premium,Mobile,Telco-Bundle,10
1056,346,Premium,Mobile,Paid-Social,11
1057,300,Ad-Supported,Mobile,Paid-Social,10
1058,13,Ad-Supported,Mobile,Organic,0
1059,336,Ad-Supported,Mobile,Organic,11
1060,159,Ad-Supported,Mobile,Telco-Bundle,5
1061,167,Premium,CTV,Telco-Bundle,5
1062,378,Ad-Supported,Web,Organic,12
1063,347,Ad-Supported,CTV,Organic,11
1064,21,Premium,Mobile,Paid-Social,0
1065,144,Ad-Supported,Mobile,Telco-Bundle,4
1066,300,Ad-Supported,Mobile,Paid-Social,10
1067,215,Ad-Supported,CTV,Organic,7
1068,103,Premium,CTV,Organic,3
1069,210,Premium,Mobile,Telco-Bundle,7
1070,346,Ad-Supported,Mobile,Telco-Bundle,11
1071,90,Premium,Mobile,Organic,3
1072,298,Premium,Mobile,Paid-Social,9
1073,294,Premium,Tablet,Paid-Social,9
1074,354,Premium,Mobile,Telco-Bundle,11
1075,119,Ad-Supported,Mobile,Organic,3
1076,87,Premium,Mobile,Telco-Bundle,2
1077,219,Ad-Supported,Mobile,Referral,7
1078,212,Premium,Mobile,Paid-Social,7
1079,164,Ad-Supported,Mobile,Organic,5
1080,311,Premium,Mobile,Organic,10
1081,319,Premium,Mobile,Organic,10
1082,99,Ad-Supported,CTV,Referral,3
1083,318,Premium,CTV,Referral,10
1084,93,Ad-Supported,Mobile,Organic,3
1085,163,Ad-Supported,Web,Referral,5
1086,11,Ad-Supported,Mobile,Organic,0
1087,136,Premium,Tablet,Paid-Social,4
1088,383,Ad-Supported,Tablet,Telco-Bundle,12
1089,177,Ad-Supported,Mobile,Paid-Social,5
1090,284,Ad-Supported,Mobile,Paid-Social,9
1091,44,Ad-Supported,Web,Telco-Bundle,1
1092,254,Ad-Supported,Mobile,Organic,8
1093,149,Premium,Mobile,Referral,4
1094,297,Premium,CTV,Organic,9
1095,371,Premium,Mobile,Organic,12
1096,213,Ad-Supported,Web,Referral,7
1097,42,Premium,CTV,Paid-Social,1
1098,190,Ad-Supported,Web,Paid-Social,6
1099,50,Ad-Supported,CTV,Organic,1
1100,180,Ad-Supported,CTV,Organic,6
1101,25,Ad-Supported,CTV,Organic,0
1102,256,Ad-Supported,Tablet,Paid-Social,8
1103,124,Premium,Tablet,Paid-Social,4
1104,81,Ad-Supported,Web,Paid-Social,2
1105,7,Ad-Supported,Web,Telco-Bundle,0
1106,355,Premium,CTV,Referral,11
1107,335,Premium,Mobile,Organic,11
1108,324,Ad-Supported,Web,Referral,10
1109,24,Ad-Supported,Mobile,Telco-Bundle,0
1110,140,Ad-Supported,Mobile,Referral,4
1111,388,Ad-Supported,Mobile,Telco-Bundle,12
1112,231,Ad-Supported,CTV,Organic,7
1113,52,Ad-Supported,CTV,Organic,1
1114,57,Premium,Mobile,Referral,1
1115,105,Ad-Supported,Mobile,Paid-Social,3
1116,388,Ad-Supported,Mobile,Telco-Bundle,12
1117,68,Ad-Supported,Mobile,Telco-Bundle,2
1118,361,Premium,Mobile,Organic,12
1119,271,Ad-Supported,CTV,Paid-Social,9
1120,368,Ad-Supported,Mobile,Referral,12
1121,330,Ad-Supported,Mobile,Organic,11
1122,133,Premium,Mobile,Telco-Bundle,4
1123,331,Premium,CTV,Referral,11
1124,68,Ad-Supported,Web,Organic,2
1125,117,Ad-Supported,Mobile,Organic,3
1126,85,Ad-Supported,Mobile,Paid-Social,2
1127,54,Ad-Supported,CTV,Telco-Bundle,1
1128,36,Premium,Mobile,Paid-Social,1
1129,75,Ad-Supported,Web,Organic,2
1130,48,Ad-Supported,Tablet,Organic,1
1131,152,Premium,CTV,Paid-Social,5
1132,29,Premium,Tablet,Organic,0
1133,25,Ad-Supported,Mobile,Organic,0
1134,395,Ad-Supported,Mobile,Telco-Bundle,13
1135,35,Ad-Supported,Mobile,Organic,1
1136,30,Premium,Mobile,Telco-Bundle,1
1137,13,Premium,Mobile,Referral,0
1138,53,Premium,Mobile,Telco-Bundle,1
1139,211,Premium,CTV,Telco-Bundle,7
1140,331,Ad-Supported,Mobile,Organic,11
1141,294,Ad-Supported,CTV,Paid-Social,9
1142,232,Ad-Supported,Mobile,Paid-Social,7
1143,34,Premium,Mobile,Organic,1
1144,309,Ad-Supported,Mobile,Paid-Social,10
1145,15,Ad-Supported,CTV,Organic,0
1146,252,Ad-Supported,CTV,Organic,8
1147,164,Premium,CTV,Telco-Bundle,5
1148,352,Premium,Mobile,Paid-Social,11
1149,123,Premium,Mobile,Organic,4
1150,255,Ad-Supported,Tablet,Organic,8
1151,176,Premium,Mobile,Organic,5
1152,209,Premium,Mobile,Paid-Social,6
1153,375,Premium,Mobile,Paid-Social,12
1154,285,Premium,Mobile,Organic,9
1155,166,Premium,Mobile,Telco-Bundle,5
1156,179,Premium,Mobile,Referral,5
1157,282,Ad-Supported,CTV,Paid-Social,9
1158,139,Ad-Supported,Web,Paid-Social,4
1159,67,Ad-Supported,Mobile,Telco-Bundle,2
1160,187,Premium,Mobile,Telco-Bundle,6
1161,28,Premium,Web,Referral,0
1162,68,Ad-Supported,Mobile,Organic,2
1163,168,Ad-Supported,Web,Organic,5
1164,318,Premium,Mobile,Organic,10
1165,312,Premium,CTV,Telco-Bundle,10
1166,105,Premium,Web,Organic,3
1167,169,Ad-Supported,Mobile,Referral,5
1168,62,Premium,Web,Organic,2
1169,302,Premium,CTV,Telco-Bundle,10
1170,99,Ad-Supported,Web,Organic,3
1171,320,Ad-Supported,Mobile,Paid-Social,10
1172,336,Premium,Mobile,Paid-Social,11
1173,275,Ad-Supported,Mobile,Telco-Bundle,9
1174,132,Ad-Supported,Tablet,Paid-Social,4
1175,381,Premium,Mobile,Paid-Social,12
1176,274,Premium,Mobile,Telco-Bundle,9
1177,258,Ad-Supported,Web,Referral,8
1178,342,Premium,Mobile,Telco-Bundle,11
1179,352,Ad-Supported,CTV,Telco-Bundle,11
1180,32,Premium,Mobile,Paid-Social,1
1181,352,Ad-Supported,CTV,Referral,11
1182,306,Premium,Mobile,Paid-Social,10
1183,83,Premium,Mobile,Referral,2
1184,123,Ad-Supported,CTV,Telco-Bundle,4
1185,301,Ad-Supported,Mobile,Organic,10
1186,87,Premium,Mobile,Organic,2
1187,181,Ad-Supported,Mobile,Telco-Bundle,6
1188,275,Ad-Supported,CTV,Telco-Bundle,9
1189,260,Ad-Supported,Mobile,Telco-Bundle,8
1190,364,Premium,Mobile,Referral,12
1191,45,Ad-Supported,Mobile,Paid-Social,1
1192,118,Ad-Supported,Mobile,Organic,3
